Minimax
MCTS,0.633612871170044,0.6513059139251709,0.6200263500213623,0.6321799755096436,0.7484104633331299,0.6672446727752686,0.6445038318634033,0.6623504161834717,0.6393411159515381,0.662773847579956,0.6302011013031006,0.6300528049468994,0.6456148624420166,0.6518080234527588,0.6732378005981445,0.6444265842437744,0.6511845588684082
Hybrid,0.6560969352722168,0.6300740242004395,0.6410973072052002,0.6365265846252441,0.6376440525054932,0.6784346103668213,0.6327850818634033,0.6450059413909912,0.652341365814209,0.6494076251983643,0.6463057994842529,0.6698343753814697,0.6694560050964355,0.6856551170349121,0.6527278423309326,0.7450375556945801,0.6336045265197754,0.6378505229949951
